FileName,ImageName,Format,Folder,Camera,Location,Date,Time,WorkDays,Category,Label,Count,Gendar,Independent,Comment
L-TC17-H10A-0288,IMAG1076,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:55,67,家畜,家牛,4,,,
L-TC17-H10A-0289,IMAG1077,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:56,67,家畜,家牛,4,,,
L-TC17-H10A-0290,IMAG1078,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:56,67,家畜,家牛,4,,,
L-TC17-H10A-0291,IMAG1079,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:56,67,家畜,家牛,4,,,
L-TC17-H10A-0292,IMAG1080,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:56,67,家畜,家牛,6,,,
L-TC17-H10A-0293,IMAG1081,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:56,67,家畜,家牛,4,,,
L-TC17-H10A-0294,IMAG1082,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:56,67,家畜,家牛,4,,,
L-TC17-H10A-0295,IMAG1083,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:56,67,家畜,家牛,4,,,
L-TC17-H10A-0296,IMAG1084,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,4,,,
L-TC17-H10A-0297,IMAG1085,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,,,,
L-TC17-H10A-0298,IMAG1086,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,,,,
L-TC17-H10A-0299,IMAG1087,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,,,,
L-TC17-H10A-0300,IMAG1088,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,,,,
L-TC17-H10A-0301,IMAG1089,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,,,,
L-TC17-H10A-0302,IMAG1090,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,,,,
L-TC17-H10A-0303,IMAG1091,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:57,67,家畜,家牛,,,,
L-TC17-H10A-0304,IMAG1092,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0305,IMAG1093,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0306,IMAG1094,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0307,IMAG1095,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0308,IMAG1096,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0309,IMAG1097,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0310,IMAG1098,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0311,IMAG1099,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:58,67,家畜,家牛,,,,
L-TC17-H10A-0312,IMAG1100,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:59,67,家畜,家牛,,,,
L-TC17-H10A-0313,IMAG1101,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:59,67,家畜,家牛,,,,
L-TC17-H10A-0314,IMAG1102,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:59,67,家畜,家牛,,,,
L-TC17-H10A-0315,IMAG1103,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:59,67,家畜,家牛,,,,
L-TC17-H10A-0316,IMAG1104,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,18:59,67,家畜,家牛,,,,
L-TC17-H10A-0317,IMAG1105,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0318,IMAG1106,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0319,IMAG1107,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0320,IMAG1108,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0321,IMAG1109,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0322,IMAG1110,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0323,IMAG1111,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0324,IMAG1112,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:00,67,家畜,家牛,,,,
L-TC17-H10A-0325,IMAG1113,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:01,67,家畜,家牛,,,,
L-TC17-H10A-0326,IMAG1114,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:01,67,家畜,家牛,,,,
L-TC17-H10A-0327,IMAG1115,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:01,67,家畜,家牛,,,,
L-TC17-H10A-0328,IMAG1116,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:01,67,家畜,家牛,,,,
L-TC17-H10A-0329,IMAG1117,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:01,67,家畜,家牛,,,,
L-TC17-H10A-0330,IMAG1118,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:01,67,家畜,家牛,,,,
L-TC17-H10A-0331,IMAG1119,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:01,67,家畜,家牛,,,,
L-TC17-H10A-0332,IMAG1120,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0333,IMAG1121,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0334,IMAG1122,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0335,IMAG1123,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0336,IMAG1124,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0337,IMAG1125,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0338,IMAG1126,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0339,IMAG1127,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:02,67,家畜,家牛,,,,
L-TC17-H10A-0340,IMAG1128,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:03,67,家畜,家牛,,,,
L-TC17-H10A-0341,IMAG1129,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:03,67,家畜,家牛,,,,
L-TC17-H10A-0342,IMAG1130,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:03,67,家畜,家牛,,,,
L-TC17-H10A-0343,IMAG1131,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:03,67,家畜,家牛,,,,
L-TC17-H10A-0344,IMAG1132,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:03,67,家畜,家牛,,,,
L-TC17-H10A-0345,IMAG1133,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0346,IMAG1134,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0347,IMAG1135,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0348,IMAG1136,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0349,IMAG1137,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0350,IMAG1138,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0351,IMAG1139,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0352,IMAG1140,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:04,67,家畜,家牛,,,,
L-TC17-H10A-0353,IMAG1141,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:05,67,家畜,家牛,,,,
L-TC17-H10A-0354,IMAG1142,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:05,67,家畜,家牛,,,,
L-TC17-H10A-0355,IMAG1143,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:05,67,家畜,家牛,,,,
L-TC17-H10A-0356,IMAG1144,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:05,67,家畜,家牛,,,,
L-TC17-H10A-0357,IMAG1145,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:05,67,家畜,家牛,,,,
L-TC17-H10A-0358,IMAG1146,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:05,67,家畜,家牛,,,,
L-TC17-H10A-0359,IMAG1147,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:05,67,家畜,家牛,,,,
L-TC17-H10A-0360,IMAG1148,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:06,67,家畜,家牛,,,,
L-TC17-H10A-0361,IMAG1149,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:06,67,家畜,家牛,,,,
L-TC17-H10A-0362,IMAG1150,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:06,67,家畜,家牛,,,,
L-TC17-H10A-0363,IMAG1151,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:06,67,家畜,家牛,,,,
L-TC17-H10A-0364,IMAG1152,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:06,67,家畜,家牛,,,,
L-TC17-H10A-0365,IMAG1153,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:07,67,家畜,家牛,,,,
L-TC17-H10A-0366,IMAG1154,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:07,67,家畜,家牛,,,,
L-TC17-H10A-0367,IMAG1155,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:07,67,家畜,家牛,,,,
L-TC17-H10A-0368,IMAG1156,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:07,67,家畜,家牛,,,,
L-TC17-H10A-0369,IMAG1157,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:07,67,家畜,家牛,,,,
L-TC17-H10A-0370,IMAG1158,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:07,67,家畜,家牛,,,,
L-TC17-H10A-0371,IMAG1159,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:07,67,家畜,家牛,,,,
L-TC17-H10A-0372,IMAG1160,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:08,67,家畜,家牛,,,,
L-TC17-H10A-0373,IMAG1161,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:08,67,家畜,家牛,,,,
L-TC17-H10A-0374,IMAG1162,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:08,67,家畜,家牛,,,,
L-TC17-H10A-0375,IMAG1163,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:08,67,家畜,家牛,,,,
L-TC17-H10A-0376,IMAG1164,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:08,67,家畜,家牛,,,,
L-TC17-H10A-0377,IMAG1165,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:09,67,家畜,家牛,,,,
L-TC17-H10A-0378,IMAG1166,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:09,67,家畜,家牛,,,,
L-TC17-H10A-0379,IMAG1167,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:09,67,家畜,家牛,,,,
L-TC17-H10A-0380,IMAG1168,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:09,67,家畜,家牛,,,,
L-TC17-H10A-0381,IMAG1169,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:09,67,家畜,家牛,,,,
L-TC17-H10A-0382,IMAG1170,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:09,67,家畜,家牛,,,,
L-TC17-H10A-0383,IMAG1171,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:09,67,家畜,家牛,,,,
L-TC17-H10A-0384,IMAG1172,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:10,67,家畜,家牛,,,,
L-TC17-H10A-0385,IMAG1173,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:10,67,家畜,家牛,,,,
L-TC17-H10A-0386,IMAG1174,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:10,67,家畜,家牛,,,,
L-TC17-H10A-0387,IMAG1175,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:10,67,家畜,家牛,,,,
L-TC17-H10A-0388,IMAG1176,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:11,67,家畜,家牛,,,,
L-TC17-H10A-0389,IMAG1177,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:13,67,家畜,家牛,,,,
L-TC17-H10A-0390,IMAG1178,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:13,67,家畜,家牛,,,,
L-TC17-H10A-0391,IMAG1179,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:13,67,家畜,家牛,,,,
L-TC17-H10A-0392,IMAG1180,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:13,67,家畜,家牛,,,,
L-TC17-H10A-0393,IMAG1181,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:14,67,家畜,家牛,,,,
L-TC17-H10A-0394,IMAG1182,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:14,67,家畜,家牛,,,,
L-TC17-H10A-0395,IMAG1183,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:14,67,家畜,家牛,,,,
L-TC17-H10A-0396,IMAG1184,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:14,67,家畜,家牛,,,,
L-TC17-H10A-0397,IMAG1185,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:14,67,家畜,家牛,,,,
L-TC17-H10A-0398,IMAG1186,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:14,67,家畜,家牛,,,,
L-TC17-H10A-0399,IMAG1187,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:14,67,家畜,家牛,,,,
L-TC17-H10A-0400,IMAG1188,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:15,67,家畜,家牛,,,,
L-TC17-H10A-0401,IMAG1189,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:15,67,家畜,家牛,,,,
L-TC17-H10A-0402,IMAG1190,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:15,67,家畜,家牛,,,,
L-TC17-H10A-0403,IMAG1191,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:15,67,家畜,家牛,,,,
L-TC17-H10A-0404,IMAG1192,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:15,67,家畜,家牛,,,,
L-TC17-H10A-0405,IMAG1193,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:18,67,家畜,家牛,,,,
L-TC17-H10A-0406,IMAG1194,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:18,67,家畜,家牛,,,,
L-TC17-H10A-0407,IMAG1195,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:18,67,家畜,家牛,,,,
L-TC17-H10A-0408,IMAG1196,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:18,67,家畜,家牛,,,,
L-TC17-H10A-0409,IMAG1197,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:18,67,家畜,家牛,,,,
L-TC17-H10A-0410,IMAG1198,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:18,67,家畜,家牛,,,,
L-TC17-H10A-0411,IMAG1199,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:18,67,家畜,家牛,,,,
L-TC17-H10A-0412,IMAG1200,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:19,67,家畜,家牛,,,,
L-TC17-H10A-0413,IMAG1201,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:19,67,家畜,家牛,,,,
L-TC17-H10A-0414,IMAG1202,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:19,67,家畜,家牛,,,,
L-TC17-H10A-0415,IMAG1203,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:19,67,家畜,家牛,,,,
L-TC17-H10A-0416,IMAG1204,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:19,67,家畜,家牛,,,,
L-TC17-H10A-0417,IMAG1205,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:21,67,家畜,家牛,,,,
L-TC17-H10A-0418,IMAG1206,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:21,67,家畜,家牛,,,,
L-TC17-H10A-0419,IMAG1207,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:21,67,家畜,家牛,,,,
L-TC17-H10A-0420,IMAG1208,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:21,67,家畜,家牛,,,,
L-TC17-H10A-0421,IMAG1209,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:22,67,家畜,家牛,,,,
L-TC17-H10A-0422,IMAG1210,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:22,67,家畜,家牛,,,,
L-TC17-H10A-0423,IMAG1211,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:22,67,家畜,家牛,,,,
L-TC17-H10A-0424,IMAG1212,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:22,67,家畜,家牛,,,,
L-TC17-H10A-0425,IMAG1213,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:22,67,家畜,家牛,,,,
L-TC17-H10A-0426,IMAG1214,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:22,67,家畜,家牛,,,,
L-TC17-H10A-0427,IMAG1215,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:22,67,家畜,家牛,,,,
L-TC17-H10A-0428,IMAG1216,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0429,IMAG1217,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0430,IMAG1218,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0431,IMAG1219,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0432,IMAG1220,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0433,IMAG1221,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0434,IMAG1222,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0435,IMAG1223,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:23,67,家畜,家牛,,,,
L-TC17-H10A-0436,IMAG1224,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:24,67,家畜,家牛,,,,
L-TC17-H10A-0437,IMAG1225,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:24,67,家畜,家牛,,,,
L-TC17-H10A-0438,IMAG1226,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:24,67,家畜,家牛,,,,
L-TC17-H10A-0439,IMAG1227,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:24,67,家畜,家牛,,,,
L-TC17-H10A-0440,IMAG1228,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:24,67,家畜,家牛,,,,
L-TC17-H10A-0441,IMAG1229,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:25,67,家畜,家牛,,,,
L-TC17-H10A-0442,IMAG1230,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:25,67,家畜,家牛,,,,
L-TC17-H10A-0443,IMAG1231,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:25,67,家畜,家牛,,,,
L-TC17-H10A-0444,IMAG1232,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/9/2017,19:25,67,家畜,家牛,,,,
L-TC17-H10A-0445,IMAG1233,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:39,68,兽类,赤麂,1,雄,1,夜间黑白：还需确认是赤麂还是小麂
L-TC17-H10A-0446,IMAG1234,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:39,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0447,IMAG1235,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:40,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0448,IMAG1236,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:40,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0449,IMAG1237,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:40,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0450,IMAG1238,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:40,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0451,IMAG1239,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:40,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0452,IMAG1240,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:40,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0453,IMAG1241,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:41,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0454,IMAG1242,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:41,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0455,IMAG1243,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:41,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0456,IMAG1244,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,1:42,68,兽类,赤麂,1,雄,,
L-TC17-H10A-0457,IMAG1245,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:16,68,兽类,松鼠,1,,1,
L-TC17-H10A-0458,IMAG1246,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:16,68,兽类,松鼠,1,,,
L-TC17-H10A-0459,IMAG1247,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:16,68,兽类,松鼠,1,,,
L-TC17-H10A-0460,IMAG1248,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:16,68,兽类,松鼠,1,,,
L-TC17-H10A-0461,IMAG1249,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:24,68,兽类,松鼠,1,,,
L-TC17-H10A-0462,IMAG1250,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:24,68,兽类,松鼠,1,,,
L-TC17-H10A-0463,IMAG1251,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:24,68,兽类,松鼠,1,,,
L-TC17-H10A-0464,IMAG1252,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,7:24,68,兽类,松鼠,1,,,
L-TC17-H10A-0465,IMAG1253,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:35,68,空,,,,,
L-TC17-H10A-0466,IMAG1254,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:35,68,空,,,,,
L-TC17-H10A-0467,IMAG1255,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:35,68,空,,,,,
L-TC17-H10A-0468,IMAG1256,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:36,68,空,,,,,
L-TC17-H10A-0469,IMAG1257,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:41,68,兽类,松鼠,1,,1,
L-TC17-H10A-0470,IMAG1258,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:41,68,兽类,松鼠,1,,,
L-TC17-H10A-0471,IMAG1259,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:41,68,兽类,松鼠,1,,,
L-TC17-H10A-0472,IMAG1260,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,13:41,68,兽类,松鼠,1,,,
L-TC17-H10A-0473,IMAG1261,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,18:30,68,兽类,松鼠,1,,1,
L-TC17-H10A-0474,IMAG1262,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,18:30,68,兽类,松鼠,1,,,
L-TC17-H10A-0475,IMAG1263,JPG,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,18:30,68,兽类,松鼠,1,,,
L-TC17-H10A-0476,IMAG1264,AVI,L-TC17-H10A,TC001,L-TC17-H10A,9/10/2017,18:30,68,空,,,,,
